,Year,Quarter,Subject,ID,College,MinUnit,Unit,PassNP,Letter,Monday,Tuesday,Wednesday,Thursday,Friday,StartTime,EndTime,Building,CurEnroll,MaxEnroll,RatioEnroll
214,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,0,1,0,960.0,1010.0,HSSB,0,13,0.0
215,2018,4,PSTAT,109,L&S,,5.0,1,1,0,1,0,0,0,1080.0,1130.0,PHELP,0,13,0.0
216,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,0,1,0,1080.0,1130.0,PHELP,0,13,0.0
217,2018,4,PSTAT,109,L&S,,5.0,1,1,1,0,0,0,0,1140.0,1190.0,SSMS,0,13,0.0
218,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,1,0,0,1140.0,1190.0,SSMS,0,13,0.0
219,2018,4,PSTAT,115,L&S,,4.0,1,1,0,1,0,1,0,750.0,825.0,TD-W,0,50,0.0
220,2018,4,PSTAT,120A,L&S,,4.0,1,1,0,1,0,1,0,660.0,735.0,WEBB,0,84,0.0
221,2018,4,PSTAT,120A,L&S,,4.0,1,1,0,0,1,0,0,1080.0,1130.0,PHELP,0,21,0.0
222,2018,4,PSTAT,120A,L&S,,4.0,1,1,0,0,1,0,0,480.0,530.0,HSSB,0,21,0.0
223,2018,4,PSTAT,120A,L&S,,4.0,1,1,0,0,1,0,0,900.0,950.0,NH,0,21,0.0
224,2018,4,PSTAT,120A,L&S,,4.0,1,1,0,1,0,0,0,960.0,1010.0,SH,0,21,0.0
225,2018,4,PSTAT,120A,L&S,,4.0,1,1,0,1,0,1,0,750.0,825.0,BUCHN,0,84,0.0
