20184_MCDB.html,MCDB    151,L&S,4.0,Letter,M W,3:30pm - 4:45pm,GIRV 1004,61 / 126
20184_MCDB.html,MCDB    151,L&S,4.0,Letter,F,9:00 am - 9:50 am,HSSB 1206,13 / 21
20184_MCDB.html,MCDB    151,L&S,4.0,Letter,F,1:00pm - 1:50pm,HSSB 1223,2 / 21
20184_MCDB.html,MCDB    151,L&S,4.0,Letter,F,12:00pm - 12:50pm,GIRV 2112,11 / 21
20184_MCDB.html,MCDB    151,L&S,4.0,Letter,F,11:00am - 11:50am,SH   1609,21 / 21
20184_MCDB.html,MCDB    151,L&S,4.0,Letter,F,8:00 am - 8:50 am,HSSB 1206,4 / 21
20184_MCDB.html,MCDB    151,L&S,4.0,Letter,F,2:00pm - 2:50pm,HSSB 1206,10 / 21
20184_MCDB.html,MCDB    183,L&S,1.0 - 5.0,Pass/No Pass,N/A,N/A,N/A,0 / 1
20184_MCDB.html,MCDB    184,L&S,1.0 - 5.0,Pass/No Pass,N/A,N/A,N/A,0 / 1
20184_MCDB.html,MCDB    188,L&S,1.0,Optional,F,11:00am - 11:50am,BUCHN1934,0 / 5

20184_MCDB.html,MCDB    194MO,L&S,2.0,Pass/No Pass,M,11:00am - 11:50am,BIOL24164,3 / 15



20184_MCDB.html,MCDB    194ZM,L&S,2.0,Optional,F,3:00pm - 4:50pm,LSB  1101,0 / 25
20184_MCDB.html,MCDB    197,L&S,1.0 - 5.0,Optional,N/A,N/A,N/A,0 / 10
20184_MCDB.html,MCDB    198,L&S,1.0 - 5.0,Optional,N/A,N/A,N/A,0 / 6
20184_MCDB.html,MCDB    199,L&S,1.0 - 5.0,Optional,N/A,N/A,N/A,0 / 1
20184_ECON.html,ECON      1,L&S,4.0,Optional,M W F,12:00pm - 12:50pm,CAMPBHALL,30 / 710
20184_ECON.html,ECON      1,L&S,4.0,Optional,W,5:00pm - 5:50pm,GIRV 2112,10 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,W,5:00pm - 5:50pm,GIRV 1116,2 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,W,5:00pm - 5:50pm,387  1015,0 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,W,5:00pm - 5:50pm,387  1011,0 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,W,6:00pm - 6:50pm,GIRV 2115,1 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,W,6:00pm - 6:50pm,GIRV 2112,0 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,W,6:00pm - 6:50pm,GIRV 2108,0 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,W,6:00pm - 6:50pm,PHELP2514,0 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,R,5:00pm - 5:50pm,NH   1111,1 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,R,5:00pm - 5:50pm,GIRV 2123,0 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,R,6:00pm - 6:50pm,GIRV 2115,2 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,R,6:00pm - 6:50pm,GIRV 2112,0 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,R,5:00pm - 5:50pm,GIRV 2108,0 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,R,6:00pm - 6:50pm,GIRV 2108,0 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,R,4:00pm - 4:50pm,PHELP3523,5 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,R,9:00 am - 9:50 am,ARTS 1353,1 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,R,10:00am - 10:50am,PHELP1425,3 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,R,8:00 am - 8:50 am,PHELP1448,3 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,W,7:00pm - 7:50pm,PHELP1444,0 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,W,7:00pm - 7:50pm,PHELP2532,0 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,R,4:00pm - 4:50pm,PHELP3519,2 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,R,5:00pm - 5:50pm,GIRV 2120,0 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,R,6:00pm - 6:50pm,PHELP2514,0 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,R,5:00pm - 5:50pm,GIRV 2119,0 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,W,7:00pm - 7:50pm,PHELP1440,0 / 25
20184_ECON.html,ECON      1,L&S,4.0,Optional,R,6:00pm - 6:50pm,PHELP1448,0 / 25
20184_ECON.html,ECON      3A,L&S,4.0,Optional,T R,8:00 am - 9:15 am,BUCHN1910,15 / 250
20184_ECON.html,ECON      3A,L&S,4.0,Optional,R,4:00pm - 4:50pm,GIRV 2120,4 / 25
20184_ECON.html,ECON      3A,L&S,4.0,Optional,R,4:00pm - 4:50pm,GIRV 2119,0 / 25
20184_ECON.html,ECON      3A,L&S,4.0,Optional,R,5:00pm - 5:50pm,PHELP1448,3 / 25
20184_ECON.html,ECON      3A,L&S,4.0,Optional,R,5:00pm - 5:50pm,PHELP1445,1 / 25
20184_ECON.html,ECON      3A,L&S,4.0,Optional,F,11:00am - 11:50am,PHELP2532,3 / 25
20184_ECON.html,ECON      3A,L&S,4.0,Optional,F,10:00am - 10:50am,PHELP1445,1 / 25
20184_ECON.html,ECON      3A,L&S,4.0,Optional,F,10:00am - 10:50am,PHELP2532,1 / 25
20184_ECON.html,ECON      3A,L&S,4.0,Optional,F,9:00 am - 9:50 am,PHELP1444,0 / 25
20184_ECON.html,ECON      3A,L&S,4.0,Optional,R,3:00pm - 3:50pm,PHELP1445,2 / 25
20184_ECON.html,ECON      3A,L&S,4.0,Optional,F,9:00 am - 9:50 am,PHELP2532,0 / 25
20184_ECON.html,ECON      3AH,L&S,1.0,Pass/No Pass,R,10:00am - 10:50am,NH   2212,0 / 20
20184_ECON.html,ECON      3B,L&S,4.0,Optional,M W,5:00pm - 6:15pm,TD-W 1701,9 / 150
20184_ECON.html,ECON      3B,L&S,4.0,Optional,T,4:00pm - 4:50pm,NH   1122,0 / 30
20184_ECON.html,ECON      3B,L&S,4.0,Optional,T,9:00 am - 9:50 am,NH   1122,0 / 29
20184_ECON.html,ECON      3B,L&S,4.0,Optional,T,10:00am - 10:50am,NH   1122,3 / 29
20184_ECON.html,ECON      3B,L&S,4.0,Optional,T,11:00am - 11:50am,NH   1122,3 / 29
20184_ECON.html,ECON      3B,L&S,4.0,Optional,T,2:00pm - 2:50pm,NH   1122,3 / 29
20184_ECON.html,ECON      3B,L&S,4.0,Optional,T,3:00pm - 3:50pm,NH   1122,0 / 29
20184_ECON.html,ECON      3BH,L&S,1.0,Pass/No Pass,W,11:00am - 11:50am,NH   1122,0 / 30
20184_ECON.html,ECON      9,L&S,4.0,Optional,M W F,8:00 am - 8:50 am,BUCHN1920,4 / 80
20184_ECON.html,ECON      9,L&S,4.0,Optional,T,4:00pm - 4:50pm,GIRV 2119,3 / 20
20184_ECON.html,ECON      9,L&S,4.0,Optional,T,5:00pm - 5:50pm,PHELP1448,0 / 20
20184_ECON.html,ECON      9,L&S,4.0,Optional,T,6:00pm - 6:50pm,PHELP1444,0 / 20
20184_ECON.html,ECON      9,L&S,4.0,Optional,T,5:00pm - 5:50pm,PHELP1445,1 / 20
20184_ECON.html,ECON      9,L&S,4.0,Optional,M W F,9:00 am - 9:50 am,BUCHN1920,17 / 80
20184_ECON.html,ECON      9,L&S,4.0,Optional,T,4:00pm - 4:50pm,GIRV 2116,7 / 20
20184_ECON.html,ECON      9,L&S,4.0,Optional,T,5:00pm - 5:50pm,PHELP1444,5 / 20
20184_ECON.html,ECON      9,L&S,4.0,Optional,T,8:00 am - 8:50 am,PHELP1444,1 / 20
20184_ECON.html,ECON      9,L&S,4.0,Optional,T,9:00 am - 9:50 am,PHELP1448,4 / 20
20184_ECON.html,ECON     10A,L&S,5.0,Optional,M W F,12:00pm - 12:50pm,CHEM 1179,4 / 108
20184_ECON.html,ECON     10A,L&S,5.0,Optional,R,8:00 am - 8:50 am,CAMPBHALL,4 / 108
20184_ECON.html,ECON     10A,L&S,5.0,Optional,M,4:00pm - 4:50pm,GIRV 2119,0 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,M,2:00pm - 2:50pm,PHELP3519,1 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,M,3:00pm - 3:50pm,NH   1111,2 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,M,4:00pm - 4:50pm,GIRV 2116,0 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,M,5:00pm - 5:50pm,387  1011,0 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,M,5:00pm - 5:50pm,GIRV 2129,0 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,M,6:00pm - 6:50pm,PHELP1445,0 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,M,2:00pm - 2:50pm,GIRV 1115,0 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,M,3:00pm - 3:50pm,GIRV 2123,0 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,M,6:00pm - 6:50pm,PHELP1444,0 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,M,4:00pm - 4:50pm,GIRV 2115,0 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,T,10:00am - 10:50am,PHELP1160,1 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,M W F,12:00pm - 12:50pm,GIRV 1004,5 / 54
20184_ECON.html,ECON     10A,L&S,5.0,Optional,R,8:00 am - 8:50 am,CAMPBHALL,5 / 54
20184_ECON.html,ECON     10A,L&S,5.0,Optional,M,2:00pm - 2:50pm,GIRV 2112,0 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,M,3:00pm - 3:50pm,GIRV 2115,1 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,M,5:00pm - 5:50pm,PHELP1448,1 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,M,6:00pm - 6:50pm,PHELP2532,1 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,T,5:00pm - 5:50pm,GIRV 2123,2 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,T,6:00pm - 6:50pm,GIRV 2119,0 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,M W F,12:00pm - 12:50pm,HFH  1104,18 / 54
20184_ECON.html,ECON     10A,L&S,5.0,Optional,R,8:00 am - 8:50 am,CAMPBHALL,18 / 54
20184_ECON.html,ECON     10A,L&S,5.0,Optional,T,4:00pm - 4:50pm,GIRV 2127,5 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,T,4:00pm - 4:50pm,GIRV 1119,8 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,T,5:00pm - 5:50pm,GIRV 2120,2 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,T,6:00pm - 6:50pm,GIRV 2116,1 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,T,6:00pm - 6:50pm,GIRV 2115,2 / 9
20184_ECON.html,ECON     10A,L&S,5.0,Optional,T,6:00pm - 6:50pm,GIRV 2108,0 / 9
20184_ECON.html,ECON    100B,L&S,4.0,Letter,T R,12:30pm - 1:45pm,HFH  1104,11 / 140
20184_ECON.html,ECON    100B,L&S,4.0,Letter,W,6:00pm - 6:50pm,GIRV 1116,2 / 35
20184_ECON.html,ECON    100B,L&S,4.0,Letter,W,5:00pm - 5:50pm,GIRV 2129,6 / 35
20184_ECON.html,ECON    100B,L&S,4.0,Letter,W,9:00 am - 9:50 am,GIRV 2116,3 / 35
20184_ECON.html,ECON    100B,L&S,4.0,Letter,W,8:00 am - 8:50 am,GIRV 2123,0 / 35
20184_ECON.html,ECON    107A,L&S,4.0,Letter,M W F,11:00am - 11:50am,PSYCH1924,32 / 120
20184_ECON.html,ECON    117A,L&S,4.0,Letter,T R,3:30pm - 4:45pm,PHELP1440,21 / 30
20184_ECON.html,ECON    118,L&S,4.0,Letter,T R,2:00pm - 3:15pm,NH   1110,26 / 72
20184_ECON.html,ECON    118H,L&S,1.0,Pass/No Pass,R,5:00pm - 5:50pm,NH   2212,0 / 20
20184_ECON.html,ECON    130,L&S,4.0,Letter,T R,3:30pm - 4:45pm,SH   1430,13 / 50
20184_ECON.html,ECON    132A,L&S,4.0,Letter,T R,12:30pm - 1:45pm,PSYCH1902,23 / 70
20184_ECON.html,ECON    132AH,L&S,1.0,Pass/No Pass,R,10:00am - 10:50am,NH   2212,0 / 20
20184_ECON.html,ECON    134A,L&S,4.0,Letter,M W F,1:00pm - 1:50pm,BUCHN1910,43 / 190
20184_ECON.html,ECON    134A,L&S,4.0,Letter,R,5:00pm - 5:50pm,GIRV 1116,27 / 32
20184_ECON.html,ECON    134A,L&S,4.0,Letter,R,6:00pm - 6:50pm,PHELP1445,2 / 32
20184_ECON.html,ECON    134A,L&S,4.0,Letter,R,8:00 am - 8:50 am,PHELP1444,0 / 32
20184_ECON.html,ECON    134A,L&S,4.0,Letter,R,9:00 am - 9:50 am,PHELP1448,4 / 32
20184_ECON.html,ECON    134A,L&S,4.0,Letter,F,9:00 am - 9:50 am,387  1011,0 / 32
20184_ECON.html,ECON    134A,L&S,4.0,Letter,F,10:00am - 10:50am,387  1011,10 / 32
20184_ECON.html,ECON    136A,L&S,5.0,Letter,M W,2:00pm - 3:15pm,NH   1110,3 / 70
20184_ECON.html,ECON    136A,L&S,5.0,Letter,R,11:00am - 11:50am,NH   1122,2 / 35
20184_ECON.html,ECON    136A,L&S,5.0,Letter,R,12:00pm - 12:50pm,NH   1122,1 / 35
20184_ECON.html,ECON    136A,L&S,5.0,Letter,M W,12:30pm - 1:45pm,NH   1110,5 / 70
20184_ECON.html,ECON    136A,L&S,5.0,Letter,R,9:00 am - 9:50 am,NH   1122,0 / 35
20184_ECON.html,ECON    136A,L&S,5.0,Letter,R,10:00am - 10:50am,NH   1122,5 / 60
20184_ECON.html,ECON    136AH,L&S,1.0,Pass/No Pass,W,11:00am - 11:50am,NH   1122,0 / 30
20184_ECON.html,ECON    136AH,L&S,1.0,Pass/No Pass,N/A,N/A,N/A,0 / 30
20184_ECON.html,ECON    136B,L&S,4.0,Letter,T R,9:30 am - 10:45am,NH   1110,8 / 70
20184_ECON.html,ECON    136B,L&S,4.0,Letter,T R,11:00am - 12:15pm,NH   1110,18 / 70
20184_ECON.html,ECON    136C,L&S,4.0,Letter,M W,2:00pm - 3:15pm,GIRV 2128,15 / 70
20184_ECON.html,ECON    136C,L&S,4.0,Letter,T R,12:30pm - 1:45pm,NH   1110,18 / 70
20184_ECON.html,ECON    136CH,L&S,1.0,Pass/No Pass,W,10:00am - 10:50am,NH   1122,0 / 30
20184_ECON.html,ECON    137A,L&S,4.0,Letter,M W,9:30 am - 10:45am,NH   1110,7 / 70
20184_ECON.html,ECON    137A,L&S,4.0,Letter,F,10:00am - 10:50am,GIRV 2108,5 / 35
20184_ECON.html,ECON    137A,L&S,4.0,Letter,F,9:00 am - 9:50 am,PHELP2514,2 / 35
20184_ECON.html,ECON    137A,L&S,4.0,Letter,M W,11:00am - 12:15pm,NH   1110,8 / 70
20184_ECON.html,ECON    137A,L&S,4.0,Letter,F,11:00am - 11:50am,PHELP1445,6 / 35
20184_ECON.html,ECON    137A,L&S,4.0,Letter,F,10:00am - 10:50am,PHELP2514,2 / 35
20184_ECON.html,ECON    137AH,L&S,1.0,Pass/No Pass,W,1:00pm - 1:50pm,NH   2111,0 / 30
20184_ECON.html,ECON    139,L&S,4.0,Letter,M W,11:00am - 12:15pm,PHELP1160,11 / 70
20184_ECON.html,ECON    139H,L&S,1.0,Pass/No Pass,W,10:00am - 10:50am,NH   1122,0 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,T R,5:00pm - 6:15pm,BRDA 1610,33 / 200
20184_ECON.html,ECON    140A,L&S,4.0,Letter,W,9:00 am - 9:50 am,SSMS 1301,3 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,F,10:00am - 10:50am,SSMS 1301,3 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,W,8:00 am - 8:50 am,PHELP1513,2 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,F,11:00am - 11:50am,PHELP1525,2 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,W,9:00 am - 9:50 am,PHELP1526,3 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,F,11:00am - 11:50am,PHELP1526,3 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,W F,10:00am - 10:50am,PHELP1526,12 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,F,9:00 am - 9:50 am,PHELP1525,3 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,W,9:00 am - 9:50 am,SSMS 1302,3 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,F,9:00 am - 9:50 am,SSMS 1303,0 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,W,8:00 am - 8:50 am,SSMS 1303,0 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,W,10:00am - 10:50am,PHELP1517,5 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,F,10:00am - 10:50am,PHELP1517,5 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,W F,8:00 am - 8:50 am,PHELP1526,0 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,W,6:00pm - 6:50pm,PHELP1525,3 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,F,8:00 am - 8:50 am,PHELP1525,3 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,W,7:00pm - 7:50pm,PHELP1525,2 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,F,11:00am - 11:50am,PHELP1513,2 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,W,6:00pm - 6:50pm,PHELP1526,0 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,F,12:00pm - 12:50pm,PHELP1526,0 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,W,7:00pm - 7:50pm,PHELP1526,0 / 20
20184_ECON.html,ECON    140A,L&S,4.0,Letter,F,9:00 am - 9:50 am,PHELP1513,0 / 20
20184_ECON.html,ECON    140B,L&S,4.0,Letter,M W,5:00pm - 6:15pm,SH   1430,15 / 40
20184_ECON.html,ECON    140B,L&S,4.0,Letter,T,2:00pm - 2:50pm,HSSB 1232,5 / 20
20184_ECON.html,ECON    140B,L&S,4.0,Letter,T,3:00pm - 3:50pm,NH   1109,10 / 20
20184_ECON.html,ECON    152,L&S,4.0,Letter,T R,3:30pm - 4:45pm,NH   1006,4 / 60
20184_ECON.html,ECON    152,L&S,4.0,Letter,W,6:00pm - 6:50pm,TD-W 2600,3 / 30
20184_ECON.html,ECON    152,L&S,4.0,Letter,W,7:00pm - 7:50pm,TD-W 2600,1 / 30
20184_ECON.html,ECON    152,L&S,4.0,Letter,W,6:00pm - 6:50pm,PHELP3519,0 / 30
20184_ECON.html,ECON    152,L&S,4.0,Letter,W,7:00pm - 7:50pm,PHELP3519,0 / 30
20184_ECON.html,ECON    171,L&S,4.0,Letter,M W,12:30pm - 1:45pm,CHEM 1171,31 / 100
20184_ECON.html,ECON    180,L&S,4.0,Letter,M W,3:30pm - 4:45pm,PHELP3515,18 / 80
20184_ECON.html,ECON    189,L&S,4.0,Letter,T R,11:00am - 12:15pm,PHELP3515,21 / 80
20184_ECON.html,ECON    189H,L&S,1.0,Pass/No Pass,R,5:50pm - 5:50pm,NH   2212,0 / 30

20184_ECON.html,ECON    196A,L&S,4.0,Letter,T,1:00pm - 2:50pm,NH   2111,8 / 16

20184_ECON.html,ECON    199RA,L&S,1.0 - 5.0,Letter,N/A,N/A,N/A,0 / 30
20184_LATIN.html,LATIN     1,L&S,5.0,Optional,MTWRF,11:00am - 11:50am,ARTS 1356,0 / 22
20184_LATIN.html,LATIN     1,L&S,5.0,Optional,MTWRF,1:00pm - 1:50pm,PHELP2536,4 / 22
20184_LATIN.html,LATIN     1,L&S,5.0,Optional,MTWRF,10:00am - 10:50am,HSSB 4080,6 / 22
20184_LATIN.html,LATIN   100,L&S,4.0,Optional,M W F,10:00am - 10:50am,HSSB 4202,1 / 24
20184_LATIN.html,LATIN   103,L&S,4.0,Optional,T R,11:00am - 12:15pm,GIRV 2135,0 / 15
20184_LATIN.html,LATIN   136,L&S,4.0,Optional,T R,2:00pm - 3:15pm,HSSB 4065,1 / 7
20184_LATIN.html,LATIN   199,L&S,1.0 - 5.0,Optional,N/A,N/A,N/A,0 / 6
20184_CHEM.html,CHEM      1A,L&S,3.0,Optional,M W F,8:00 am - 8:50 am,CHEM 1179,1 / 10
20184_CHEM.html,CHEM      1A,L&S,3.0,Optional,M W F,9:00 am - 9:50 am,CHEM 1179,2 / 10
20184_CHEM.html,CHEM      1A,L&S,3.0,Optional,M W F,11:00am - 11:50am,CHEM 1179,10 / 10
20184_CHEM.html,CHEM      1A,L&S,3.0,Optional,M W F,4:00pm - 4:50pm,CHEM 1179,9 / 10
20184_CHEM.html,CHEM      1A,L&S,3.0,Optional,M W F,5:00pm - 5:50pm,CHEM 1179,0 / 10
20184_CHEM.html,CHEM      1A,L&S,3.0,Optional,M W F,10:00am - 10:50am,CHEM 1179,5 / 10
20184_CHEM.html,CHEM      1A,L&S,3.0,Optional,M W F,6:00pm - 6:50pm,CHEM 1179,1 / 10
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,M,12:00pm - 2:30pm,PSB-N2637,2 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,M,12:00pm - 2:30pm,PSB-N2638,1 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,M,12:00pm - 2:30pm,PSB-N2653,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,M,12:00pm - 2:30pm,PSB-N2654,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,M,12:00pm - 2:30pm,PSB-N2664,1 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,M,12:00pm - 2:30pm,PSB-N2666,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,M,3:00pm - 5:30pm,PSB-N2637,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,M,3:00pm - 5:30pm,PSB-N2638,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,M,3:00pm - 5:30pm,PSB-N2653,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,M,3:00pm - 5:30pm,PSB-N2654,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,M,3:00pm - 5:30pm,PSB-N2664,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,M,3:00pm - 5:30pm,PSB-N2666,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,M,6:00pm - 8:30pm,PSB-N2637,1 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,M,6:00pm - 8:30pm,PSB-N2638,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,M,6:00pm - 8:30pm,PSB-N2654,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,M,6:00pm - 8:30pm,PSB-N2664,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,T,9:00 am - 11:30am,PSB-N2637,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,T,9:00 am - 11:30am,PSB-N2638,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,T,9:00 am - 11:30am,PSB-N2653,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,T,9:00 am - 11:30am,PSB-N2654,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,T,9:00 am - 11:30am,PSB-N2664,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,T,9:00 am - 11:30am,PSB-N2666,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,T,12:00pm - 2:30pm,PSB-N2637,1 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,T,12:00pm - 2:30pm,PSB-N2638,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,T,12:00pm - 2:30pm,PSB-N2654,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,T,12:00pm - 2:30pm,PSB-N2664,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,T,3:00pm - 5:30pm,PSB-N2637,2 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,T,3:00pm - 5:30pm,PSB-N2638,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,T,3:00pm - 5:30pm,PSB-N2654,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,T,3:00pm - 5:30pm,PSB-N2664,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,T,6:00pm - 8:30pm,PSB-N2637,2 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,T,6:00pm - 8:30pm,PSB-N2638,1 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,T,6:00pm - 8:30pm,PSB-N2654,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,T,6:00pm - 8:30pm,PSB-N2664,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,W,12:00pm - 2:30pm,PSB-N2637,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,W,12:00pm - 2:30pm,PSB-N2638,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,W,12:00pm - 2:30pm,PSB-N2653,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,W,12:00pm - 2:30pm,PSB-N2654,1 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,W,12:00pm - 2:30pm,PSB-N2664,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,W,12:00pm - 2:30pm,PSB-N2666,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,W,3:00pm - 5:30pm,PSB-N2637,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,W,3:00pm - 5:30pm,PSB-N2638,1 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,W,6:00pm - 8:30pm,PSB-N2638,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,W,3:00pm - 5:30pm,PSB-N2654,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,W,3:00pm - 5:30pm,PSB-N2664,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,W,3:00pm - 5:30pm,PSB-N2666,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,W,6:00pm - 8:30pm,PSB-N2637,2 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,W,6:00pm - 8:30pm,PSB-N2638,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,W,6:00pm - 8:30pm,PSB-N2654,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,W,6:00pm - 8:30pm,PSB-N2664,0 / 2
20184_CHEM.html,CHEM      1AL,L&S,2.0,Optional,R,9:00 am - 11:30am,PSB-N2637,0 / 2
